"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","018","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Yes",116
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","018","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"No",33
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","019","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",164
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","019","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","019","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",6
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","019","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",1
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","019","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Yes",86
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","019","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"No",33
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","020","New York","COMBINED INTO 018/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","020","New York","COMBINED INTO 018/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","020","New York","COMBINED INTO 018/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","020","New York","COMBINED INTO 018/65","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","021","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Public Counter",198
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","021","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Manually Counted Emergency",0
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","021","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Absentee / Military",1
"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally","65","021","New York","IN-PLAY","General Election 2019 - 11/05/2019",,"ELECTIONS","NYC",1,"Affidavit",1
